CustomerID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
51402,38.0,1.0,190.69,0,1,1,4,6,3,Champions
51403,44.0,2.0,140.14,0,4,2,1,7,1,Loyal Customers
51404,39.0,1.0,159.15,0,2,1,3,6,3,Champions
51405,39.0,1.0,159.93,0,2,1,3,6,3,Champions
51406,38.0,7.0,161.62,0,1,5,3,9,3,Champions
51407,37.0,9.0,124.06,0,1,5,1,7,2,Champions
51408,38.0,13.0,287.4,0,1,5,5,11,2,Champions
51409,37.0,7.0,176.37,0,1,5,4,10,2,Champions
51410,38.0,12.0,200.96,0,1,5,4,10,2,Champions
51411,44.0,2.0,247.56,0,4,2,5,11,0,Champions
51412,43.0,1.0,164.99,0,3,1,3,7,1,Loyal Customers
51413,46.0,1.0,197.24,0,5,1,4,10,1,Loyal Customers
51414,44.0,1.0,121.94,0,4,1,1,6,1,Loyal Customers
51415,46.0,1.0,133.88,1,5,1,1,7,1,Loyal Customers
51416,43.0,1.0,154.73,0,3,1,3,7,1,Loyal Customers
51417,42.0,1.0,127.03,0,2,1,1,4,1,Loyal Customers
51418,46.0,1.0,125.01,0,5,1,1,7,1,Loyal Customers
51419,37.0,1.0,162.2,0,1,1,3,5,3,Champions
51420,46.0,1.0,130.38,0,5,1,1,7,1,Loyal Customers
51421,38.0,1.0,144.24,0,1,1,2,4,3,Champions
51422,38.0,2.0,143.12,0,1,2,2,5,3,Champions
51423,46.0,2.0,232.45,0,5,2,5,12,0,Champions
51424,44.0,2.0,236.64,0,4,2,5,11,0,Champions
51425,44.0,1.0,150.21,0,4,1,2,7,1,Loyal Customers
51426,46.0,3.0,151.26,0,5,4,2,11,1,Loyal Customers
51427,42.0,1.0,128.59,0,2,1,1,4,1,Loyal Customers
51428,46.0,1.0,202.39,0,5,1,4,10,1,Loyal Customers
51429,37.0,1.0,153.29,0,1,1,2,4,3,Champions
51430,43.0,1.0,143.25,0,3,1,2,6,1,Loyal Customers
51431,44.0,1.0,172.6,0,4,1,3,8,1,Loyal Customers
51432,46.0,1.0,123.22,0,5,1,1,7,1,Loyal Customers
51433,43.0,1.0,120.75,0,3,1,1,5,1,Loyal Customers
51434,38.0,10.0,141.52,0,1,5,2,8,2,Champions
51435,39.0,4.0,196.19,1,2,4,4,10,3,Champions
51436,35.0,2.0,235.03,0,1,2,5,8,3,Champions
51437,46.0,1.0,154.41,0,5,1,3,9,1,Loyal Customers
51438,39.0,2.0,152.09,0,2,2,2,6,3,Champions
51439,41.0,9.0,206.73,0,2,5,4,11,2,Champions
51440,39.0,5.0,150.1,0,2,5,2,9,3,Champions
51441,43.0,2.0,235.49,0,3,2,5,10,0,Champions
51442,44.0,1.0,149.99,0,4,1,2,7,1,Loyal Customers
51443,42.0,1.0,142.21,0,2,1,2,5,1,Loyal Customers
51444,38.0,2.0,238.72000000000003,0,1,2,5,8,0,Champions
51445,44.0,1.0,120.42,0,4,1,1,6,1,Loyal Customers
51446,44.0,1.0,120.73,1,4,1,1,6,1,Loyal Customers
51447,46.0,1.0,129.56,0,5,1,1,7,1,Loyal Customers
51448,46.0,1.0,129.26,1,5,1,1,7,1,Loyal Customers
51449,36.0,2.0,148.09,0,1,2,2,5,3,Champions
51450,46.0,1.0,151.63,0,5,1,2,8,1,Loyal Customers
51451,44.0,2.0,288.44,0,4,2,5,11,0,Champions
51452,39.0,1.0,281.72,0,2,1,5,8,0,Champions
51453,43.0,1.0,157.44,1,3,1,3,7,1,Loyal Customers
51454,45.0,2.0,128.89,0,5,2,1,8,1,Loyal Customers
51455,46.0,1.0,128.71,0,5,1,1,7,1,Loyal Customers
51456,38.0,12.0,174.84,0,1,5,4,10,2,Champions
51457,40.0,1.0,160.74,1,2,1,3,6,3,Champions
51458,42.0,4.0,273.28,0,2,4,5,11,0,Champions
51459,44.0,1.0,127.74,0,4,1,1,6,1,Loyal Customers
51460,46.0,1.0,145.05,0,5,1,2,8,1,Loyal Customers
51461,43.0,1.0,174.28,0,3,1,4,8,1,Loyal Customers
51462,43.0,5.0,216.31,0,3,5,5,13,0,Champions
51463,38.0,2.0,197.38,0,1,2,4,7,3,Champions
51464,46.0,1.0,128.35,0,5,1,1,7,1,Loyal Customers
51465,34.0,4.0,269.59,0,1,4,5,10,0,Champions
51466,37.0,1.0,126.13,0,1,1,1,3,3,Champions
51467,39.0,1.0,161.46,0,2,1,3,6,3,Champions
51468,43.0,4.0,149.63,1,3,4,2,9,1,Loyal Customers
51469,31.0,15.0,295.37,0,1,5,5,11,2,Champions
51470,39.0,7.0,161.72,1,2,5,3,10,3,Champions
51471,43.0,4.0,123.68,0,3,4,1,8,1,Loyal Customers
51472,40.0,15.0,203.12,1,2,5,4,11,2,Champions
51473,46.0,1.0,116.75,1,5,1,1,7,1,Loyal Customers
51474,45.0,2.0,125.23,0,5,2,1,8,1,Loyal Customers
51475,35.0,5.0,165.67,0,1,5,3,9,3,Champions
51476,44.0,1.0,147.39,0,4,1,2,7,1,Loyal Customers
51477,45.0,2.0,192.08,0,5,2,4,11,1,Loyal Customers
51478,44.0,2.0,145.59,1,4,2,2,8,1,Loyal Customers
51479,39.0,1.0,181.89,0,2,1,4,7,3,Champions
51480,39.0,5.0,129.42,0,2,5,1,8,3,Champions
51481,45.0,1.0,149.41,0,5,1,2,8,1,Loyal Customers
51482,43.0,1.0,206.5,1,3,1,4,8,1,Loyal Customers
51483,37.0,5.0,159.02,0,1,5,3,9,3,Champions
51484,44.0,2.0,186.39,0,4,2,4,10,1,Loyal Customers
51485,39.0,4.0,163.47,0,2,4,3,9,3,Champions
51486,42.0,1.0,142.0,1,2,1,2,5,1,Loyal Customers
51487,43.0,1.0,134.52,0,3,1,1,5,1,Loyal Customers
51488,44.0,2.0,143.17,0,4,2,2,8,1,Loyal Customers
51489,42.0,1.0,126.32,0,2,1,1,4,1,Loyal Customers
51490,39.0,1.0,146.68,0,2,1,2,5,3,Champions
51491,16.0,2.0,132.04,0,1,2,1,4,3,Champions
51492,44.0,1.0,127.2,0,4,1,1,6,1,Loyal Customers
51493,39.0,7.0,271.81,0,2,5,5,12,2,Champions
51494,42.0,1.0,122.38,0,2,1,1,4,1,Loyal Customers
51495,46.0,1.0,114.83,0,5,1,1,7,1,Loyal Customers
51496,33.0,2.0,156.05,0,1,2,3,6,3,Champions
51497,40.0,1.0,172.95,0,2,1,3,6,3,Champions
51498,41.0,4.0,123.06,0,2,4,1,7,1,Loyal Customers
51499,31.0,1.0,123.48,0,1,1,1,3,3,Champions
51500,39.0,3.0,189.98,0,2,4,4,10,3,Champions
51501,37.0,1.0,143.19,0,1,1,2,4,3,Champions
51502,46.0,1.0,161.32,0,5,1,3,9,1,Loyal Customers
51503,46.0,1.0,133.46,0,5,1,1,7,1,Loyal Customers
51504,35.0,2.0,208.55,0,1,2,4,7,3,Champions
51505,44.0,1.0,122.31,0,4,1,1,6,1,Loyal Customers
51506,44.0,2.0,123.23,0,4,2,1,7,1,Loyal Customers
51507,44.0,2.0,120.24,0,4,2,1,7,1,Loyal Customers
51508,44.0,1.0,127.13,0,4,1,1,6,1,Loyal Customers
51509,42.0,1.0,194.39,0,2,1,4,7,1,Loyal Customers
51510,45.0,1.0,125.66,0,5,1,1,7,1,Loyal Customers
51511,42.0,4.0,299.26,0,2,4,5,11,0,Champions
51512,38.0,1.0,124.51,0,1,1,1,3,3,Champions
51513,42.0,7.0,194.19,0,2,5,4,11,2,Champions
51514,39.0,1.0,186.86,0,2,1,4,7,3,Champions
51515,42.0,1.0,130.38,0,2,1,1,4,1,Loyal Customers
51516,45.0,1.0,130.58,0,5,1,1,7,1,Loyal Customers
51517,46.0,1.0,123.25,1,5,1,1,7,1,Loyal Customers
51518,44.0,7.0,120.88,0,4,5,1,10,1,Loyal Customers
51519,36.0,6.0,130.72,0,1,5,1,7,3,Champions
51520,43.0,1.0,150.06,0,3,1,2,6,1,Loyal Customers
51521,44.0,2.0,142.57,0,4,2,2,8,1,Loyal Customers
51522,44.0,1.0,125.0,0,4,1,1,6,1,Loyal Customers
51523,46.0,1.0,111.02,1,5,1,1,7,1,Loyal Customers
51524,39.0,15.0,204.53,0,2,5,4,11,2,Champions
51525,45.0,2.0,122.88,0,5,2,1,8,1,Loyal Customers
51526,44.0,1.0,139.29,0,4,1,1,6,1,Loyal Customers
51527,44.0,1.0,123.11,0,4,1,1,6,1,Loyal Customers
51528,44.0,1.0,131.4,1,4,1,1,6,1,Loyal Customers
51529,44.0,1.0,136.9,0,4,1,1,6,1,Loyal Customers
51530,43.0,1.0,144.5,0,3,1,2,6,1,Loyal Customers
51531,40.0,1.0,127.56,0,2,1,1,4,1,Loyal Customers
51532,37.0,9.0,290.33,0,1,5,5,11,2,Champions
51533,31.0,2.0,287.22,0,1,2,5,8,0,Champions
51534,37.0,1.0,195.47,0,1,1,4,6,3,Champions
51535,46.0,2.0,237.34,0,5,2,5,12,0,Champions
51536,37.0,11.0,299.99,0,1,5,5,11,2,Champions
51537,43.0,1.0,122.79,0,3,1,1,5,1,Loyal Customers
51538,45.0,1.0,159.16,1,5,1,3,9,1,Loyal Customers
51539,44.0,2.0,120.89,0,4,2,1,7,1,Loyal Customers
51540,38.0,11.0,267.92,0,1,5,5,11,2,Champions
51541,39.0,1.0,135.64,0,2,1,1,4,3,Champions
51542,44.0,1.0,144.25,0,4,1,2,7,1,Loyal Customers
51543,44.0,1.0,152.65,0,4,1,2,7,1,Loyal Customers
51544,46.0,1.0,165.53,0,5,1,3,9,1,Loyal Customers
51545,39.0,1.0,162.61,0,2,1,3,6,3,Champions
51546,46.0,2.0,142.98,0,5,2,2,9,1,Loyal Customers
51547,39.0,1.0,168.04,0,2,1,3,6,3,Champions
51548,46.0,2.0,138.15,0,5,2,1,8,1,Loyal Customers
51549,39.0,3.0,127.41,0,2,4,1,7,3,Champions
51550,46.0,1.0,166.73,1,5,1,3,9,1,Loyal Customers
51551,37.0,1.0,176.39,1,1,1,4,6,3,Champions
51552,44.0,2.0,123.28,0,4,2,1,7,1,Loyal Customers
51553,39.0,1.0,121.53,0,2,1,1,4,3,Champions
51554,44.0,1.0,148.76,0,4,1,2,7,1,Loyal Customers
51555,43.0,1.0,193.96,0,3,1,4,8,1,Loyal Customers
51556,38.0,9.0,204.0,1,1,5,4,10,2,Champions
51557,38.0,5.0,184.74,0,1,5,4,10,3,Champions
51558,39.0,1.0,199.81,0,2,1,4,7,3,Champions
51559,43.0,4.0,224.9,0,3,4,5,12,0,Champions
51560,42.0,1.0,126.57,1,2,1,1,4,1,Loyal Customers
51561,46.0,2.0,235.91000000000005,0,5,2,5,12,0,Champions
51562,45.0,1.0,166.96,1,5,1,3,9,1,Loyal Customers
51563,41.0,1.0,120.58,1,2,1,1,4,1,Loyal Customers
51564,38.0,12.0,188.65,0,1,5,4,10,2,Champions
51565,41.0,1.0,159.4,0,2,1,3,6,1,Loyal Customers
51566,39.0,3.0,159.14,0,2,4,3,9,3,Champions
51567,45.0,1.0,126.22,0,5,1,1,7,1,Loyal Customers
51568,43.0,1.0,221.85,0,3,1,5,9,0,Champions
51569,33.0,5.0,206.09,0,1,5,4,10,3,Champions
51570,42.0,1.0,143.45,0,2,1,2,5,1,Loyal Customers
51571,46.0,1.0,121.77,0,5,1,1,7,1,Loyal Customers
51572,38.0,5.0,127.93,0,1,5,1,7,3,Champions
51573,45.0,4.0,179.18,0,5,4,4,13,1,Loyal Customers
51574,38.0,1.0,187.89,0,1,1,4,6,3,Champions
51575,45.0,1.0,123.89,1,5,1,1,7,1,Loyal Customers
51576,44.0,2.0,132.12,0,4,2,1,7,1,Loyal Customers
51577,31.0,11.0,292.32,0,1,5,5,11,2,Champions
51578,44.0,2.0,122.67,0,4,2,1,7,1,Loyal Customers
51579,40.0,1.0,295.17,0,2,1,5,8,0,Champions
51580,42.0,1.0,124.36,1,2,1,1,4,1,Loyal Customers
51581,37.0,2.0,260.64,0,1,2,5,8,0,Champions
51582,39.0,1.0,127.07,1,2,1,1,4,3,Champions
51583,34.0,15.0,290.68,0,1,5,5,11,2,Champions
51584,44.0,1.0,139.31,0,4,1,1,6,1,Loyal Customers
51585,44.0,1.0,137.3,1,4,1,1,6,1,Loyal Customers
51586,44.0,1.0,122.32,0,4,1,1,6,1,Loyal Customers
51587,44.0,2.0,144.65,0,4,2,2,8,1,Loyal Customers
51588,46.0,1.0,130.72,0,5,1,1,7,1,Loyal Customers
51589,39.0,4.0,133.19,0,2,4,1,7,3,Champions
51590,39.0,1.0,292.02,0,2,1,5,8,0,Champions
51591,44.0,2.0,236.75,0,4,2,5,11,0,Champions
51592,44.0,1.0,129.11,0,4,1,1,6,1,Loyal Customers
51593,37.0,5.0,159.57,0,1,5,3,9,3,Champions
51594,44.0,1.0,139.2,0,4,1,1,6,1,Loyal Customers
51595,44.0,1.0,164.34,0,4,1,3,8,1,Loyal Customers
51596,46.0,1.0,200.48,1,5,1,4,10,1,Loyal Customers
51597,43.0,11.0,209.38,0,3,5,5,13,2,Champions
51598,41.0,1.0,123.4,0,2,1,1,4,1,Loyal Customers
51599,44.0,1.0,165.45,0,4,1,3,8,1,Loyal Customers
51600,44.0,1.0,169.31,0,4,1,3,8,1,Loyal Customers
51601,44.0,1.0,148.98,0,4,1,2,7,1,Loyal Customers
51602,38.0,7.0,125.93,0,1,5,1,7,3,Champions
51603,37.0,3.0,294.36,0,1,4,5,10,0,Champions
51604,46.0,1.0,127.23,0,5,1,1,7,1,Loyal Customers
51605,42.0,1.0,134.79,1,2,1,1,4,1,Loyal Customers
51606,43.0,1.0,127.94,0,3,1,1,5,1,Loyal Customers
51607,41.0,7.0,152.49,0,2,5,2,9,3,Champions
51608,42.0,1.0,121.76,0,2,1,1,4,1,Loyal Customers
51609,39.0,7.0,268.72,0,2,5,5,12,2,Champions
51610,46.0,1.0,134.85,1,5,1,1,7,1,Loyal Customers
51611,46.0,1.0,166.44,0,5,1,3,9,1,Loyal Customers
51612,38.0,7.0,155.82,0,1,5,3,9,3,Champions
51613,41.0,1.0,140.0,0,2,1,1,4,1,Loyal Customers
51614,36.0,2.0,234.96,0,1,2,5,8,3,Champions
51615,35.0,10.0,132.1,0,1,5,1,7,2,Champions
51616,33.0,4.0,290.45,0,1,4,5,10,0,Champions
51617,43.0,9.0,218.49,1,3,5,5,13,2,Champions
51618,42.0,1.0,120.7,0,2,1,1,4,1,Loyal Customers
51619,45.0,1.0,165.02,0,5,1,3,9,1,Loyal Customers
51620,46.0,1.0,132.3,0,5,1,1,7,1,Loyal Customers
51621,44.0,2.0,236.03,0,4,2,5,11,0,Champions
51622,43.0,6.0,219.96,0,3,5,5,13,0,Champions
51623,39.0,7.0,156.05,0,2,5,3,10,3,Champions
51624,42.0,1.0,163.97,0,2,1,3,6,1,Loyal Customers
51625,40.0,1.0,291.44,0,2,1,5,8,0,Champions
51626,43.0,1.0,275.84,0,3,1,5,9,0,Champions
51627,40.0,11.0,149.07,0,2,5,2,9,2,Champions
51628,37.0,1.0,145.54,0,1,1,2,4,3,Champions
51629,38.0,1.0,154.15,0,1,1,3,5,3,Champions
51630,43.0,3.0,147.41,0,3,4,2,9,1,Loyal Customers
51631,39.0,5.0,121.15,0,2,5,1,8,3,Champions
51632,46.0,1.0,131.61,1,5,1,1,7,1,Loyal Customers
51633,44.0,1.0,157.45,0,4,1,3,8,1,Loyal Customers
51634,44.0,1.0,123.73,1,4,1,1,6,1,Loyal Customers
51635,44.0,1.0,133.1,0,4,1,1,6,1,Loyal Customers
51636,44.0,1.0,286.65,0,4,1,5,10,0,Champions
51637,39.0,7.0,144.85,0,2,5,2,9,3,Champions
51638,44.0,2.0,127.89,0,4,2,1,7,1,Loyal Customers
51639,42.0,7.0,158.28,1,2,5,3,10,2,Champions
51640,44.0,1.0,123.26,0,4,1,1,6,1,Loyal Customers
51641,38.0,2.0,235.25,0,1,2,5,8,0,Champions
51642,46.0,1.0,114.2,1,5,1,1,7,1,Loyal Customers
51643,37.0,6.0,180.2,0,1,5,4,10,3,Champions
51644,46.0,1.0,136.88,0,5,1,1,7,1,Loyal Customers
51645,44.0,1.0,154.82,0,4,1,3,8,1,Loyal Customers
51646,42.0,2.0,260.15,0,2,2,5,9,0,Champions
51647,46.0,1.0,112.0,0,5,1,1,7,1,Loyal Customers
51648,39.0,1.0,156.61,0,2,1,3,6,3,Champions
51649,39.0,7.0,169.29,0,2,5,3,10,2,Champions
51650,39.0,3.0,196.13,0,2,4,4,10,3,Champions
51651,38.0,1.0,156.74,0,1,1,3,5,3,Champions
51652,38.0,4.0,154.84,0,1,4,3,8,3,Champions
51653,43.0,1.0,220.61,0,3,1,5,9,0,Champions
51654,44.0,1.0,156.6,0,4,1,3,8,1,Loyal Customers
51655,43.0,1.0,148.21,0,3,1,2,6,1,Loyal Customers
51656,46.0,1.0,164.1,0,5,1,3,9,1,Loyal Customers
51657,35.0,9.0,152.1,0,1,5,2,8,2,Champions
51658,44.0,2.0,126.95,0,4,2,1,7,1,Loyal Customers
51659,43.0,8.0,218.78,0,3,5,5,13,2,Champions
51660,36.0,11.0,270.68,0,1,5,5,11,2,Champions
51661,39.0,1.0,124.55,0,2,1,1,4,3,Champions
51662,39.0,2.0,239.64,0,2,2,5,9,0,Champions
51663,39.0,7.0,149.41,1,2,5,2,9,3,Champions
51664,44.0,1.0,124.78,0,4,1,1,6,1,Loyal Customers
51665,37.0,11.0,152.28,0,1,5,2,8,2,Champions
51666,42.0,1.0,144.78,0,2,1,2,5,1,Loyal Customers
51667,39.0,1.0,175.47,0,2,1,4,7,3,Champions
51668,39.0,1.0,150.55,0,2,1,2,5,3,Champions
51669,44.0,2.0,134.64,1,4,2,1,7,1,Loyal Customers
51670,37.0,1.0,157.75,0,1,1,3,5,3,Champions
51671,37.0,8.0,189.43,0,1,5,4,10,2,Champions
51672,43.0,13.0,292.72,0,3,5,5,13,2,Champions
51673,46.0,1.0,152.38,1,5,1,2,8,1,Loyal Customers
51674,45.0,1.0,146.82,0,5,1,2,8,1,Loyal Customers
51675,45.0,1.0,283.0,0,5,1,5,11,0,Champions
51676,46.0,1.0,152.57,0,5,1,2,8,1,Loyal Customers
51677,42.0,1.0,163.49,0,2,1,3,6,1,Loyal Customers
51678,43.0,1.0,148.69,0,3,1,2,6,1,Loyal Customers
51679,46.0,1.0,199.85,0,5,1,4,10,1,Loyal Customers
51680,38.0,9.0,136.97,0,1,5,1,7,2,Champions
51681,44.0,1.0,174.57,0,4,1,4,9,1,Loyal Customers
51682,39.0,1.0,121.19,1,2,1,1,4,3,Champions
51683,44.0,2.0,139.83,0,4,2,1,7,1,Loyal Customers
51684,44.0,1.0,161.18,0,4,1,3,8,1,Loyal Customers
51685,39.0,1.0,162.14,0,2,1,3,6,3,Champions
51686,42.0,1.0,163.47,0,2,1,3,6,1,Loyal Customers
51687,43.0,2.0,215.1,0,3,2,5,10,0,Champions
51688,36.0,4.0,171.43,0,1,4,3,8,3,Champions
51689,39.0,1.0,182.68,0,2,1,4,7,3,Champions
51690,33.0,1.0,180.95,0,1,1,4,6,3,Champions
51691,44.0,1.0,129.04,0,4,1,1,6,1,Loyal Customers
51692,44.0,1.0,160.32,0,4,1,3,8,1,Loyal Customers
51693,46.0,1.0,129.76,0,5,1,1,7,1,Loyal Customers
51694,46.0,2.0,259.92,0,5,2,5,12,0,Champions
51695,44.0,1.0,146.49,0,4,1,2,7,1,Loyal Customers
51696,46.0,1.0,126.96,0,5,1,1,7,1,Loyal Customers
51697,39.0,1.0,123.7,0,2,1,1,4,3,Champions
51698,43.0,1.0,225.04,0,3,1,5,9,0,Champions
51699,39.0,6.0,159.74,0,2,5,3,10,3,Champions
51700,44.0,2.0,147.36,0,4,2,2,8,1,Loyal Customers
51701,39.0,7.0,152.96,0,2,5,2,9,3,Champions
51702,46.0,1.0,167.81,0,5,1,3,9,1,Loyal Customers
51703,44.0,1.0,121.74,1,4,1,1,6,1,Loyal Customers
51704,46.0,1.0,166.53,0,5,1,3,9,1,Loyal Customers
51705,34.0,1.0,196.99,0,1,1,4,6,3,Champions
51706,44.0,1.0,167.55,0,4,1,3,8,1,Loyal Customers
51707,39.0,1.0,122.13,0,2,1,1,4,3,Champions
51708,44.0,2.0,126.1,0,4,2,1,7,1,Loyal Customers
51709,46.0,1.0,128.51,1,5,1,1,7,1,Loyal Customers
51710,43.0,1.0,134.52,0,3,1,1,5,1,Loyal Customers
51711,46.0,1.0,152.58,0,5,1,2,8,1,Loyal Customers
51712,39.0,7.0,193.55,1,2,5,4,11,2,Champions
51713,43.0,1.0,204.96,0,3,1,4,8,1,Loyal Customers
51714,46.0,1.0,163.8,1,5,1,3,9,1,Loyal Customers
51715,44.0,2.0,126.57,0,4,2,1,7,1,Loyal Customers
51716,46.0,1.0,127.16,1,5,1,1,7,1,Loyal Customers
51717,44.0,1.0,122.01,0,4,1,1,6,1,Loyal Customers
51718,46.0,1.0,165.4,0,5,1,3,9,1,Loyal Customers
51719,42.0,1.0,138.16,0,2,1,1,4,1,Loyal Customers
51720,39.0,1.0,152.53,0,2,1,2,5,3,Champions
51721,43.0,1.0,209.65,0,3,1,5,9,0,Champions
51722,39.0,1.0,149.36,0,2,1,2,5,3,Champions
51723,44.0,2.0,125.43,0,4,2,1,7,1,Loyal Customers
51724,42.0,1.0,153.04,1,2,1,2,5,1,Loyal Customers
51725,44.0,1.0,266.59,0,4,1,5,10,0,Champions
51726,43.0,1.0,142.6,0,3,1,2,6,1,Loyal Customers
51727,46.0,1.0,124.76,0,5,1,1,7,1,Loyal Customers
51728,42.0,1.0,131.02,1,2,1,1,4,1,Loyal Customers
51729,44.0,1.0,122.44,0,4,1,1,6,1,Loyal Customers
51730,46.0,9.0,175.96,0,5,5,4,14,2,Champions
51731,46.0,1.0,122.85,1,5,1,1,7,1,Loyal Customers
51732,29.0,12.0,130.34,0,1,5,1,7,2,Champions
51733,43.0,1.0,157.15,0,3,1,3,7,1,Loyal Customers
51734,44.0,1.0,125.76,0,4,1,1,6,1,Loyal Customers
51735,45.0,1.0,141.97,0,5,1,2,8,1,Loyal Customers
51736,37.0,2.0,243.36,0,1,2,5,8,0,Champions
51737,46.0,1.0,134.48,0,5,1,1,7,1,Loyal Customers
51738,44.0,1.0,294.06,0,4,1,5,10,0,Champions
51739,44.0,1.0,165.38,0,4,1,3,8,1,Loyal Customers
51740,34.0,3.0,143.06,0,1,4,2,7,3,Champions
51741,44.0,1.0,122.58,0,4,1,1,6,1,Loyal Customers
51742,44.0,1.0,145.22,0,4,1,2,7,1,Loyal Customers
51743,43.0,1.0,144.87,0,3,1,2,6,1,Loyal Customers
51744,39.0,10.0,144.49,0,2,5,2,9,2,Champions
51745,44.0,3.0,122.18,0,4,4,1,9,1,Loyal Customers
51746,40.0,1.0,291.97,0,2,1,5,8,0,Champions
51747,39.0,2.0,232.12,0,2,2,5,9,0,Champions
51748,42.0,4.0,165.77,0,2,4,3,9,1,Loyal Customers
51749,39.0,1.0,183.92,0,2,1,4,7,3,Champions
51750,38.0,1.0,145.58,0,1,1,2,4,3,Champions
51751,44.0,1.0,140.31,1,4,1,1,6,1,Loyal Customers
51752,42.0,1.0,179.69,0,2,1,4,7,1,Loyal Customers
51753,44.0,1.0,126.54,0,4,1,1,6,1,Loyal Customers
51754,42.0,1.0,265.55,0,2,1,5,8,0,Champions
51755,44.0,1.0,145.56,0,4,1,2,7,1,Loyal Customers
51756,44.0,1.0,160.91,0,4,1,3,8,1,Loyal Customers
51757,36.0,11.0,295.66,0,1,5,5,11,2,Champions
51758,38.0,1.0,148.1,0,1,1,2,4,3,Champions
51759,42.0,1.0,145.23,0,2,1,2,5,1,Loyal Customers
51760,42.0,1.0,132.02,1,2,1,1,4,1,Loyal Customers
51761,46.0,1.0,123.51,1,5,1,1,7,1,Loyal Customers
51762,46.0,1.0,117.02,0,5,1,1,7,1,Loyal Customers
51763,34.0,1.0,280.41,0,1,1,5,7,0,Champions
51764,44.0,1.0,128.86,0,4,1,1,6,1,Loyal Customers
51765,42.0,1.0,120.97,0,2,1,1,4,1,Loyal Customers
51766,43.0,1.0,219.35,0,3,1,5,9,0,Champions
51767,45.0,1.0,125.46,1,5,1,1,7,1,Loyal Customers
51768,46.0,1.0,125.64,1,5,1,1,7,1,Loyal Customers
51769,38.0,7.0,184.12,0,1,5,4,10,2,Champions
51770,46.0,2.0,241.18,0,5,2,5,12,0,Champions
51771,39.0,15.0,270.46,0,2,5,5,12,2,Champions
51772,39.0,6.0,125.64,0,2,5,1,8,3,Champions
51773,35.0,13.0,202.66,0,1,5,4,10,2,Champions
51774,42.0,1.0,150.7,0,2,1,2,5,1,Loyal Customers
51775,45.0,1.0,278.61,0,5,1,5,11,0,Champions
51776,43.0,4.0,142.3,0,3,4,2,9,1,Loyal Customers
51777,46.0,1.0,137.8,0,5,1,1,7,1,Loyal Customers
51778,39.0,5.0,127.68,0,2,5,1,8,3,Champions
51779,44.0,1.0,190.71,0,4,1,4,9,1,Loyal Customers
51780,38.0,1.0,206.48,0,1,1,4,6,3,Champions
51781,39.0,2.0,236.1,1,2,2,5,9,0,Champions
51782,43.0,1.0,134.08,1,3,1,1,5,1,Loyal Customers
51783,44.0,1.0,129.83,0,4,1,1,6,1,Loyal Customers
51784,46.0,1.0,176.32,0,5,1,4,10,1,Loyal Customers
51785,46.0,1.0,198.24,1,5,1,4,10,1,Loyal Customers
51786,44.0,1.0,199.5,1,4,1,4,9,1,Loyal Customers
51787,46.0,2.0,120.93,0,5,2,1,8,1,Loyal Customers
51788,39.0,9.0,199.8,0,2,5,4,11,2,Champions
51789,44.0,1.0,138.94,1,4,1,1,6,1,Loyal Customers
51790,39.0,6.0,140.51,0,2,5,1,8,3,Champions
51791,38.0,7.0,268.35,0,1,5,5,11,2,Champions
51792,36.0,1.0,162.3,0,1,1,3,5,3,Champions
51793,37.0,6.0,147.17,0,1,5,2,8,3,Champions
51794,33.0,2.0,232.37,0,1,2,5,8,3,Champions
51795,39.0,1.0,137.55,0,2,1,1,4,3,Champions
51796,41.0,1.0,165.82,0,2,1,3,6,1,Loyal Customers
51797,38.0,5.0,174.06,0,1,5,4,10,3,Champions
51798,39.0,3.0,148.05,0,2,4,2,8,3,Champions
51799,46.0,1.0,127.41,1,5,1,1,7,1,Loyal Customers
51800,44.0,1.0,142.62,0,4,1,2,7,1,Loyal Customers
51801,41.0,1.0,261.84,0,2,1,5,8,0,Champions
51802,43.0,1.0,215.57,0,3,1,5,9,0,Champions
51803,46.0,1.0,118.78,1,5,1,1,7,1,Loyal Customers
51804,43.0,1.0,209.32,0,3,1,5,9,0,Champions
51805,39.0,1.0,168.11,0,2,1,3,6,3,Champions
51806,46.0,1.0,143.06,0,5,1,2,8,1,Loyal Customers
51807,43.0,1.0,148.59,0,3,1,2,6,1,Loyal Customers
51808,39.0,5.0,153.37,0,2,5,2,9,3,Champions
51809,46.0,1.0,123.4,1,5,2,1,8,1,Loyal Customers
51810,44.0,1.0,174.91,0,4,2,4,10,1,Loyal Customers
51811,44.0,1.0,205.27,0,4,2,4,10,1,Loyal Customers
51812,38.0,11.0,265.95,0,1,5,5,11,2,Champions
51813,39.0,7.0,188.34,0,2,5,4,11,2,Champions
51814,37.0,6.0,155.77,0,1,5,3,9,3,Champions
51815,44.0,1.0,147.07,1,4,2,2,8,1,Loyal Customers
51816,45.0,2.0,124.0,0,5,2,1,8,1,Loyal Customers
51817,46.0,1.0,198.24,0,5,2,4,11,1,Loyal Customers
51818,43.0,4.0,164.47,0,3,4,3,10,1,Loyal Customers
51819,37.0,1.0,295.02,0,1,2,5,8,0,Champions
51820,42.0,1.0,127.25,0,2,2,1,5,1,Loyal Customers
51821,42.0,1.0,162.72,0,2,2,3,7,1,Loyal Customers
